Turn, level, correctResponse, nResponses, ISI, reactionTime, blueFailOut, blueFailMiss, blueResponse1, blueResponse2
0,0,0,3,2000,5,002527,0,2,2,004458,2,003424
1,0,1,3,2000,1,480759,0,4,2,005593,2,004439
2,0,1,3,15000,1,545467,0,6,2,005687,2,003855
3,0,0,3,2000,2,064117,0,8,2,005501,2,004014
4,0,0,3,15000,1,361046,0,10,2,004807,2,000562
5,0,1,3,2000,1,582329,0,12,2,002344,2,005563
6,0,1,3,2000,1,505348,0,14,2,001207,2,005669
