Turn;level;correctResponse;nResponses;ISI;reactionTime;blueFailOut;blueFailMiss;dot;blueResponse1;blueResponse2;blueResponse3;blueResponse4
0;Level 1 b;0;2;15000;1,937237;0;2;1;2,000415;2,000039;0;0
