Turn, level, correctResponse, nResponses, ISI, reactionTime, blueResponse1, blueResponse2
0,0,0,3,2000,5,005169,2,0018,2,00029
1,0,0,3,15000,5,006775,2,003789,2,000603
2,0,1,3,2000,1,896065,2,001528,2,003698
3,0,1,3,2000,5,000992,2,003295,2,002614
4,0,0,3,2000,1,021683,2,004153,2,000602
5,0,1,3,15000,0,9408798,2,000692,2,00358
