Turn;level;correctResponse;nResponses;ISI;reactionTime;blueFailOut;blueFailMiss;dot;blueResponse1;blueResponse2;blueResponse3;blueResponse4
0;Level 1 b;0;2;2000;1,62804;0;3;1;2,000104;2,001029;2,001744;0
