Turn, level, correctResponse, nResponses, ISI, reactionTime, blueFailOut, blueFailMiss, blueResponse1, blueResponse2
0,0,1,2,15000,1,631563,0,2,2,003731,2,003378
1,0,1,2,2000,0,7064686,0,4,2,001763,2,002428
