Turn;level;correctResponse;nResponses;ISI;reactionTime;blueFailOut;blueFailMiss;dot;blueResponse1;blueResponse2;blueResponse3;blueResponse4
0;Level 1 b;1;2;2000;3,381172;0;4;1;2,001455;2,001903;2,000777;2,000681
