Turn, level, correctResponse, nResponses, ISI, reactionTime, blueFailOut, blueFailMiss, blueResponse1, blueResponse2
0,0,1,3,15000,3,125565,0,2,2,000367,2,0024
1,0,0,3,15000,1,369015,0,4,2,003171,2,001496
