Turn, level, correctResponse, nResponses, ISI, reactionTime, blueFailOut, blueFailMiss, blueResponse1, blueResponse2
0,2,0,4,2000,5,001373,0,2,2,002784,2,00156
1,2,1,4,15000,0,935257,0,4,2,002402,2,001086
