Turn, level, correctResponse, nResponses, ISI, reactionTime, blueFailOut, blueFailMiss, blueResponse1, blueResponse2
0,0,0,3,2000,1,142336,0,2,2,00763,2,001718
1,0,1,3,2000,1,417072,0,4,2,001369,2,007328
