Turn, level, correctResponse, nResponses, ISI, reactionTime, blueResponse1, blueResponse2
0,0,0,3,15000,5,001472,2,001571,2,004112
1,0,0,3,15000,5,003782,2,00206,2,001383
2,0,0,3,15000,5,000107,2,004191,2,000371
3,0,0,3,2000,5,003883,2,000741,2,003753
4,0,0,3,15000,5,00248,2,002232,2,002362
