Turn;level;correctResponse;nResponses;ISI;reactionTime;blueFailOut;blueFailMiss;dot;blueResponse1;blueResponse2;blueResponse3;blueResponse4
0;Level 2;0;3;2000;0,7529221;0;3;1;2,001777;2,000473;2,00077;0
