Turn, level, correctResponse, nResponses, ISI, reactionTime, blueResponse1, blueResponse2
0,0,1,3,15000,2,834712,2,001306,0,6125713
1,0,1,3,15000,2,063627,0,4563739,0,483231
2,0,1,3,2000,2,230076,0,8726717,0,790806
