Turn;level;correctResponse;nResponses;ISI;reactionTime;blueFailOut;blueFailMiss;dot;blueResponse1;blueResponse2;blueResponse3;blueResponse4
0;Level 2;0;3;15000;5,003328;0;3;1;2,015206;2,012492;2,004475;0
1;Level 2;0;3;2000;5,012207;0;6;1;2,001535;2,01436;2,014013;0
